icao24,origin_country,velocity,on_ground
a1010c,United States,177.78,False
782208,China,269.45,False
a1277a,United States,188.21,False
896185,United Arab Emirates,251.61,False
896184,United Arab Emirates,279.94,False
ab38a1,United States,195.61,False
a96ed7,United States,218.11,False
a53e8e,United States,187.34,False
acd0c2,United States,181.06,False
a6654d,United States,112.0,False
ad03fa,United States,99.0,False
a91535,United States,210.31,False
ac338d,United States,6.69,True
ad5398,United States,110.91,False
a7ce58,United States,57.27,False
a12753,United States,192.16,False
a12755,United States,228.74,False
86d930,Japan,78.64,False
a12756,United States,148.05,False
aa9bb8,United States,0.0,True
a12758,United States,298.64,False
ac2082,United States,106.5,False
a5a88c,United States,254.77,False
a66576,United States,269.04,False
a79890,United States,149.39,False
a0b7d9,United States,248.71,False
a0b7d8,United States,183.45,False
841c48,Japan,281.28,False
a0b7bd,United States,280.44,False
a79898,United States,252.05,False
a0b7bb,United States,0.0,True
a0b7ba,United States,85.41,False
a7c209,United States,4.89,True
a3eb89,United States,52.29,False
0d0d6d,Mexico,143.61,False
80180b,India,236.05,False
0d0d83,Mexico,86.73,False
aa4e47,United States,200.41,False
a4c2f8,United States,198.19,False
ab38aa,United States,299.31,False
a735e0,United States,88.06,False
a6fbb5,United States,47.34,False
a067fe,United States,246.44,False
a08a1a,United States,118.48,False
86d928,Japan,241.45,False
801828,India,238.46,False
a11436,United States,155.96,False
a2472c,United States,131.13,False
a677bf,United States,40.75,False
ac2e20,United States,270.77,False
ab2855,United States,230.68,False
ab2856,United States,59.24,False
4951d6,Portugal,186.35,False
4951d8,Portugal,3.86,True
a45a0b,United States,260.53,False
408000,United Kingdom,228.21,False
a34d73,United States,129.18,False
a9fb92,United States,217.01,False
a6c7b2,United States,249.61,False
a46d47,United States,245.95,False
c059cb,Canada,221.33,False
a2e4c7,United States,107.32,False
aaa5b8,United States,201.56,False
a1bdf9,United States,197.58,False
ab1534,United States,191.06,False
3c00af,Germany,140.83,False
7c12cd,Australia,64.51,False
ae0073,United States,157.98,False
a7c28d,United States,60.2,False
a677ca,United States,174.26,False
ae0078,United States,216.75,False
45217e,Bulgaria,215.79,False
a08a96,United States,174.82,False
ac4843,United States,222.42,False
ab0e53,United States,238.02,False
a0916a,United States,31.3,False
ab5bb1,United States,208.99,False
a1c4db,United States,59.51,False
ae006c,United States,245.7,False
a34119,United States,123.13,False
a1d7ef,United States,219.35,False
aaee3b,United States,77.4,False
a12799,United States,174.24,False
a174f0,United States,80.74,False
ae1ea3,United States,58.01,False
3a3688,France,313.3,False
aa9e28,United States,66.88,False
a174f7,United States,243.27,False
a531a4,United States,38.06,False
a10d75,United States,55.14,False
a8e279,United States,133.14,False
a65dbf,United States,34.53,False
a34d52,United States,171.14,False
a1aaae,United States,191.18,False
a1c4d8,United States,261.43,False
a5a7cb,United States,60.27,False
ab020d,United States,41.73,False
a53df5,United States,74.65,False
47b121,Norway,249.27,False
ac1b21,United States,112.78,False
c059db,Canada,158.47,False
a28de3,United States,244.06,False
ac8ee5,United States,266.61,False
aaa5d4,United States,173.22,False
7c7555,Australia,32.14,False
a3f1c2,United States,259.81,False
ac8ed9,United States,45.76,False
aaf53a,United States,218.13,False
a24782,United States,192.8,False
ad18ce,United States,180.55,False
a0f44c,United States,282.48,False
a4871c,United States,138.41,False
aae216,United States,153.17,False
a664c4,United States,45.47,False
7cc529,Australia,46.57,False
acdea4,United States,51.7,False
ac486a,United States,205.46,False
ab62ad,United States,188.98,False
ab6efc,United States,173.41,False
45214b,Bulgaria,85.7,False
ab0e82,United States,297.56,False
7584e4,Philippines,202.73,False
ab75f9,United States,41.95,False
a411d3,United States,126.38,False
a8e24d,United States,221.13,False
aa3091,United States,253.09,False
ae1eb6,United States,109.11,False
adfea3,United States,65.59,False
a11fa3,United States,269.67,False
a0692d,United States,59.13,False
ab62d3,United States,152.19,False
a88b86,United States,132.1,False
a9fb67,United States,280.5,False
a34d98,United States,0.0,True
a7bb77,United States,268.68,False
a3413f,United States,39.7,False
e071cb,Argentina,222.83,False
ad684c,United States,54.33,False
ac3558,United States,192.03,False
ac4888,United States,0.0,True
ac82b1,United States,36.03,False
abbedb,United States,174.68,False
ac95e5,United States,132.76,False
ad9bc8,United States,197.15,False
84118c,Japan,285.35,False
7c6271,Australia,58.44,False
acdef1,United States,48.37,False
a019a1,United States,78.36,False
a46d70,United States,235.38,False
e49d07,Brazil,189.25,False
40800d,United Kingdom,70.28,False
7c759b,Australia,58.12,False
a2d1ad,United States,63.11,False
a2ddfa,United States,106.3,False
aaa5ff,United States,169.2,False
c0219c,Canada,192.04,False
aa439e,United States,228.64,False
00b33f,South Africa,77.02,False
ada51e,United States,225.89,False
a2348d,United States,6.69,True
44017c,Austria,64.97,False
ada521,United States,189.33,False
a1b1bc,United States,0.0,True
a2ddef,United States,40.52,False
a3411f,United States,207.82,False
ab62f8,United States,289.48,False
e49d24,Brazil,213.4,False
a46d4e,United States,74.09,False
408011,United Kingdom,220.89,False
a46d4f,United States,0.0,True
adfec9,United States,123.11,False
a46d4a,United States,228.79,False
ace5bd,United States,209.59,False
a40aaf,United States,72.17,False
440193,Austria,73.27,False
ace5bc,United States,273.6,False
a6171d,United States,59.18,False
a27aee,United States,208.22,False
a7bb7a,United States,184.86,False
e49d0e,Brazil,0.0,True
471dbf,Hungary,233.54,False
ae0007,United States,199.26,False
471dbd,Hungary,195.03,False
a7113d,United States,75.76,False
ab503a,United States,190.85,False
a9643e,United States,4.63,True
a82a3f,United States,0.0,True
a5949e,United States,204.25,False
75862d,Philippines,53.42,False
75862c,Philippines,237.49,False
a95122,United States,125.48,False
a3c9a3,United States,55.36,False
ae1f84,United States,33.02,False
a3c9a1,United States,255.77,False
a0563b,United States,200.26,False
151e26,Russian Federation,27.8,False
471dc1,Hungary,124.48,False
ab5056,United States,177.0,False
a6a1af,United States,41.73,False
ac7040,United States,106.04,False
a95d74,United States,37.68,False
a34194,United States,91.33,False
758650,Philippines,202.74,False
c0211f,Canada,79.93,False
a9c75c,United States,41.49,False
a891a7,United States,235.83,False
a04f5f,United States,42.19,False
a126c4,United States,9.77,True
a126c7,United States,56.03,False
a771d3,United States,3.86,True
a6f11e,United States,53.28,False
151e14,Russian Federation,4.12,False
a04f75,United States,10.29,True
ab6394,United States,63.84,False
ad4cf2,United States,4.37,True
a70a86,United States,49.09,False
ac20e7,United States,131.51,False
758623,Philippines,56.66,False
758622,Philippines,77.82,False
ac7051,United States,54.02,False
758620,Philippines,50.61,False
a9c737,United States,175.12,False
151e2a,Russian Federation,27.88,False
300a62,Italy,282.31,False
abac7e,United States,295.07,False
a891e5,United States,0.51,True
49529a,Portugal,138.84,False
a5e48a,United States,132.79,False
acc037,United States,106.06,False
a05627,United States,214.78,False
a6049b,United States,227.1,False
a3c9c5,United States,224.78,False
a259a1,United States,132.79,False
471daf,Hungary,220.69,False
86d9fc,Japan,225.61,False
a11fc6,United States,4.12,True
471db6,Hungary,239.89,False
a47484,United States,47.95,False
471db4,Hungary,184.86,False
151e31,Russian Federation,234.27,False
ae266b,United States,46.57,False
440d90,Austria,214.48,False
c01a71,Canada,5.14,True
440d91,Austria,221.27,False
440d92,Austria,217.72,False
ae1f90,United States,55.82,False
758628,Philippines,40.28,False
440d93,Austria,121.57,False
a126ec,United States,84.88,False
a18998,United States,30.35,False
a8eda9,United States,42.82,False
c07aa4,Canada,260.66,False
a3a478,United States,41.32,False
7c5b29,Australia,99.16,False
ae0043,United States,157.75,False
8a0507,Indonesia,224.34,False
a5ca26,United States,44.39,False
ac7074,United States,226.7,False
a43952,United States,200.53,False
84d622,Japan,204.4,False
a96412,United States,219.63,False
a41f37,United States,281.74,False
a797ea,United States,232.33,False
ab0e05,United States,36.62,False
ab280a,United States,53.42,False
a927ca,United States,46.99,False
c02104,Canada,59.77,False
a41f31,United States,169.1,False
7c753d,Australia,0.0,True
a73778,United States,140.39,False
ae60d6,United States,124.44,False
a531bf,United States,39.35,False
a6ea11,United States,43.48,False
aa9e6d,United States,168.47,False
ae0038,United States,93.71,False
ade025,United States,56.63,False
a1bf3a,United States,0.0,True
a379e9,United States,67.44,False
0d0bbe,Mexico,239.14,False
a1500a,United States,145.74,False
ae73de,United States,60.75,False
a5ca32,United States,42.3,False
a83d1f,United States,46.53,False
a6b4b7,United States,216.85,False
ab88b6,United States,0.13,True
aa8b40,United States,235.94,False
a6177c,United States,45.93,False
a4b136,United States,0.0,True
ac4801,United States,0.06,True
ae002a,United States,142.06,False
a379dd,United States,219.45,False
a113cf,United States,52.5,False
a09cfe,United States,218.48,False
a31961,United States,0.0,True
a6fd31,United States,40.98,False
c04787,Canada,1.29,True
440118,Austria,151.19,False
7c7526,Australia,237.9,False
c01a38,Canada,43.78,False
a5ca46,United States,36.44,False
a5e44c,United States,180.31,False
a379d3,United States,211.17,False
ae0068,United States,144.68,False
ae0066,United States,222.89,False
7020c2,Bangladesh,252.53,False
440d4c,Austria,133.68,False
8961ea,United Arab Emirates,144.2,False
440d4d,Austria,215.63,False
ab0e21,United States,36.54,False
ab282c,United States,219.34,False
ae005b,United States,111.78,False
495267,Portugal,254.25,False
a64ace,United States,172.55,False
ac4818,United States,32.48,False
495269,Portugal,64.67,False
ab6eb6,United States,67.51,False
a771a8,United States,106.08,False
a6ea20,United States,41.87,False
ab6eb9,United States,216.31,False
ae60e3,United States,106.67,False
a04f87,United States,47.85,False
ae0059,United States,149.56,False
a6b4be,United States,125.04,False
e49bfd,Brazil,238.37,False
a1d940,United States,68.55,False
a651e1,United States,263.95,False
ae1388,United States,106.39,False
a379c4,United States,115.52,False
a23fe5,United States,134.47,False
a04f7e,United States,48.53,False
c0475f,Canada,162.33,False
a4c492,United States,111.85,False
846021,Japan,208.9,False
a651d8,United States,32.48,False
a09cdb,United States,199.14,False
a1d93b,United States,228.3,False
aa4ee9,United States,92.65,False
a499a6,United States,168.45,False
a43918,United States,222.89,False
a499a0,United States,200.87,False
a6b4d0,United States,173.31,False
a0433b,United States,242.3,False
a6a1a0,United States,42.12,False
a39017,United States,227.78,False
ab7627,United States,287.42,False
a40c3e,United States,115.32,False
aa3c29,United States,34.2,False
a233f1,United States,141.02,False
a59ff4,United States,55.51,False
a233f0,United States,271.64,False
a67960,United States,200.28,False
aaffaa,United States,214.89,False
ad1927,United States,7.72,True
a77f2d,United States,286.21,False
ad1926,United States,130.16,False
ab39f0,United States,78.94,False
a65f49,United States,57.12,False
a3ec46,United States,84.13,False
aa3c0b,United States,120.61,False
a54650,United States,193.8,False
151d89,Russian Federation,217.51,False
a1c695,United States,208.16,False
aa06bf,United States,105.56,False
ab39f8,United States,56.36,False
a55985,United States,78.22,False
85e27c,Japan,2.06,True
a52c2d,United States,102.79,False
a90f0d,United States,34.65,False
4007f7,United Kingdom,86.95,False
ae749c,United States,174.01,False
4007f3,United Kingdom,245.13,False
aa9ca6,United States,37.53,False
a353c8,United States,12.35,True
a1c66a,United States,228.34,False
a486cc,United States,218.45,False
a353c6,United States,203.9,False
a77f26,United States,225.46,False
a353d1,United States,173.82,False
e07211,Argentina,83.21,False
a46cc1,United States,192.51,False
a8b9c0,United States,189.03,False
a96fb1,United States,172.27,False
8004dd,India,101.67,False
ab762e,United States,32.93,False
4247cd,United Kingdom,244.04,False
4007f2,United Kingdom,224.48,False
4bb1e8,Turkey,258.14,False
a3e011,United States,136.33,False
a27c78,United States,216.08,False
a27c59,United States,43.29,False
a7e93b,United States,246.99,False
151d8d,Russian Federation,28.57,False
aa693c,United States,179.57,False
ab6316,United States,265.48,False
a83ca5,United States,0.0,True
7c0012,Australia,0.06,True
c81a1b,New Zealand,44.26,False
c81a1c,New Zealand,53.84,False
a5465d,United States,189.74,False
a6a300,United States,204.89,False
aca9d4,United States,34.47,False
a1501e,United States,194.76,False
a28347,United States,219.07,False
a1b32f,United States,28.83,False
7c0019,Australia,56.27,False
aa4f1c,United States,69.7,False
ad79e8,United States,137.25,False
0d0ba3,Mexico,212.21,False
a3ec5c,United States,259.94,False
a7e941,United States,222.25,False
a9ad8f,United States,49.01,False
8017f2,India,148.22,False
7105ad,Saudi Arabia,258.84,False
440d10,Austria,217.58,False
a15c80,United States,208.59,False
4892c4,Poland,197.94,False
a28f6a,United States,43.95,False
151d91,Russian Federation,238.44,False
ac2cb2,United States,201.82,False
a89f22,United States,36.15,False
a1c64e,United States,154.33,False
abbf49,United States,198.34,False
a78633,United States,194.91,False
a3ec77,United States,174.83,False
0d0bb3,Mexico,253.94,False
a2f965,United States,8.23,True
ab1ffe,United States,10.29,True
151d99,Russian Federation,27.82,False
a2cc20,United States,64.26,False
ac8f53,United States,36.94,False
495211,Portugal,174.27,False
48455e,Kingdom of the Netherlands,274.93,False
495214,Portugal,133.9,False
495215,Portugal,55.8,False
ab6339,United States,207.83,False
abc649,United States,218.65,False
758685,Philippines,96.43,False
a39052,United States,190.23,False
abd971,United States,270.81,False
ac9650,United States,110.25,False
a8e1cc,United States,235.81,False
c07b8c,Canada,223.8,False
a95164,United States,58.65,False
a3ff37,United States,137.6,False
c81a47,New Zealand,58.44,False
a3ff33,United States,37.4,False
151d48,Russian Federation,264.32,False
abac22,United States,93.02,False
345698,Spain,204.07,False
ac46e0,United States,223.48,False
aa19ac,United States,121.33,False
ad5ff0,United States,54.03,False
ac33c4,United States,186.71,False
a67939,United States,5.14,True
a27c9e,United States,40.5,False
a40c6a,United States,162.05,False
abb325,United States,241.61,False
a2d370,United States,50.28,False
adafb5,United States,272.36,False
ab766a,United States,191.22,False
ae1f37,United States,6.17,False
ab00b3,United States,36.38,False
a82a75,United States,186.41,False
884202,Thailand,238.71,False
c0826b,Canada,110.29,False
a40027,United States,176.89,False
7380c1,Israel,279.08,False
7380c0,Israel,226.08,False
aaf3cd,United States,54.48,False
ac832e,United States,8.75,True
7380c6,Israel,117.29,False
7380c4,Israel,283.38,False
a9778d,United States,160.83,False
a3afe8,United States,80.77,False
151d4e,Russian Federation,225.33,False
a59fbf,United States,36.31,False
7380c8,Israel,290.82,False
a4000f,United States,200.7,False
adff46,United States,217.65,False
a749c8,United States,216.86,False
ac2ce9,United States,0.0,True
ad1986,United States,68.58,False
ac33bf,United States,91.51,False
ac7c52,United States,142.2,False
ab5031,United States,38.66,False
a41f95,United States,85.17,False
adb6c7,United States,56.94,False
ac700e,United States,51.32,False
a6f17a,United States,46.94,False
ace62a,United States,193.22,False
a95d96,United States,271.84,False
a58cb0,United States,194.22,False
abc66a,United States,91.31,False
ab635d,United States,197.55,False
ac8350,United States,250.47,False
ab502d,United States,6.17,True
a9a120,United States,80.99,False
a46ce1,United States,3.86,True
a3901d,United States,0.0,True
aa8a82,United States,125.94,False
a6ea9b,United States,42.6,False
adec02,United States,49.46,False
aaa68a,United States,235.01,False
acd318,United States,50.99,False
c81a90,New Zealand,61.86,False
ac212d,United States,201.08,False
a90f92,United States,85.94,False
abb1c2,United States,209.28,False
ae1de3,United States,62.51,False
a9fc34,United States,76.94,False
a188e2,United States,55.16,False
739572,Israel,225.21,False
a28eb7,United States,207.63,False
ace4e0,United States,177.33,False
ad5460,United States,153.68,False
a8e32b,United States,197.24,False
a04edb,United States,207.07,False
a0f506,United States,93.63,False
a09e52,United States,52.78,False
a7d673,United States,177.4,False
ac346d,United States,271.4,False
a12861,United States,0.0,True
a188dd,United States,54.24,False
a3e07a,United States,208.26,False
440bcf,Austria,62.93,False
c07b3c,Canada,184.54,False
7c391a,Australia,77.72,False
ab5afe,United States,215.15,False
a10e46,United States,130.32,False
a2c087,United States,17.49,True
a9accd,United States,201.69,False
a6a354,United States,138.96,False
84bac2,Japan,177.13,False
a04ef9,United States,107.27,False
ac3477,United States,187.35,False
0d0c7c,Mexico,221.12,False
ab148e,United States,212.38,False
7585d5,Philippines,50.54,False
aaf47a,United States,226.76,False
a88c55,United States,125.52,False
7585d4,Philippines,47.24,False
ad4d68,United States,33.58,False
345646,Spain,49.39,True
ac81d3,United States,185.49,False
ae741e,United States,65.65,False
4ca9bb,Ireland,204.55,False
345642,Spain,209.12,False
a7d665,United States,226.81,False
ac81d7,United States,30.35,False
c8216e,New Zealand,226.16,False
abfa65,United States,197.41,False
48ef33,Poland,236.82,False
c08268,Canada,119.97,False
ae7458,United States,214.96,False
c08261,Canada,195.38,False
aa3040,United States,68.57,False
a77390,United States,101.22,False
0d0c8f,Mexico,211.51,False
ae11c4,United States,97.87,False
abaadd,United States,119.28,False
a52099,United States,40.58,False
e333d0,Argentina,48.29,False
aa568e,United States,212.93,False
ad04ea,United States,88.03,False
781c0d,China,251.41,False
a04ebe,United States,41.68,False
a10e29,United States,2.83,True
a3a503,United States,220.91,False
a7c34a,United States,41.19,False
adf1a2,United States,220.65,False
ae5a1e,United States,0.0,True
3c4a02,Germany,281.02,False
ac2173,United States,219.05,False
7585b4,Philippines,218.12,False
a9033e,United States,264.36,False
7c617e,Australia,55.68,False
acd1ab,United States,122.96,False
a4003d,United States,219.25,False
a188ba,United States,91.83,False
a6b69c,United States,39.26,False
aada90,United States,261.45,False
a6a325,United States,68.03,False
a8ef2b,United States,90.02,False
a5f6ef,United States,31.75,False
a6a329,United States,152.35,False
a6c987,United States,92.65,False
c07b0a,Canada,255.09,False
a1bee3,United States,124.74,False
a976c7,United States,253.41,False
a34e45,United States,166.17,False
a10e73,United States,42.2,False
ae11cb,United States,112.79,False
a78669,United States,129.73,False
a8a6c0,United States,152.64,False
a1fb1a,United States,198.72,False
a89f54,United States,55.85,False
a52c82,United States,67.5,False
ab890a,United States,0.0,True
abaafe,United States,249.07,False
4ca9eb,Ireland,215.16,False
acd1f6,United States,212.94,False
ad3a5f,United States,283.14,False
a7d630,United States,162.62,False
a318ea,United States,276.03,False
ac1a95,United States,252.51,False
a53369,United States,0.0,True
7c7fe6,Australia,6.69,False
acd1d8,United States,47.67,False
ad4171,United States,159.16,False
a0f566,United States,72.68,False
accaf4,United States,194.54,False
0d0c45,Mexico,0.0,True
a5468e,United States,176.54,False
a48837,United States,62.38,False
a736e5,United States,53.19,False
ae5a3c,United States,77.55,False
a3ec93,United States,254.66,False
a603e2,United States,139.42,False
e49050,Brazil,174.71,False
a76c2d,United States,70.33,False
ab891a,United States,191.24,False
adfded,United States,78.26,False
a53373,United States,49.49,False
aa432a,United States,82.41,False
a36853,United States,0.13,True
a22e62,United States,146.45,False
a91616,United States,248.43,False
7c7fd4,Australia,44.72,False
a593ff,United States,47.32,False
ab1fb0,United States,190.48,False
440bbf,Austria,159.66,False
ae5a80,United States,48.88,False
a4009e,United States,229.23,False
ae5a81,United States,61.36,False
a305a6,United States,56.29,False
a66695,United States,243.87,False
7c3962,Australia,113.07,False
a89f81,United States,92.25,False
a305a0,United States,29.14,False
7c6ca1,Australia,218.02,False
a5e3e4,United States,0.06,True
7c6ca0,Australia,0.64,True
a856f3,United States,43.41,False
acf906,United States,185.45,False
440bc5,Austria,134.96,False
c07b42,Canada,3.6,True
a16ee0,United States,291.91,False
7c7fd9,Australia,57.75,False
440bc9,Austria,6.43,True
4ca9cb,Ireland,268.52,False
ad3a7f,United States,167.39,False
aa9cc1,United States,300.34,False
a7865a,United States,49.16,False
aa4322,United States,242.76,False
a09239,United States,185.76,False
ac9600,United States,61.64,False
a1beb8,United States,116.48,False
ad417b,United States,31.91,False
0d0022,Mexico,211.75,False
ab39e3,United States,164.64,False
a89f62,United States,194.89,False
0c40ca,Dominican Republic,218.34,False
adeaf6,United States,45.81,False
a90f3d,United States,258.85,False
a2006d,United States,87.48,False
c08887,Canada,186.13,False
a69f90,United States,140.72,False
781bf7,China,236.42,False
a5cf89,United States,53.38,False
aac10d,United States,183.13,False
a70f88,United States,205.63,False
ac5ab7,United States,276.09,False
a02e0a,United States,68.58,False
a6a6f6,United States,200.61,False
a3338c,United States,164.83,False
a2b0cd,United States,276.0,False
a20074,United States,115.73,False
c1e517,Canada,6.94,True
a260ed,United States,199.79,False
c05b42,Canada,138.02,False
a380f4,United States,59.68,False
abe101,United States,257.84,False
a5d668,United States,7.2,True
4601f6,Finland,129.31,False
4601f5,Finland,118.48,False
4841c5,Kingdom of the Netherlands,275.6,False
a380f1,United States,228.87,False
a523ec,United States,142.52,False
846d0c,Japan,5.66,True
4601f7,Finland,120.55,False
abb7f7,United States,7.72,True
e49889,Brazil,229.37,False
c1e51d,Canada,6.69,True
c038fc,Canada,1.03,True
a393ff,United States,35.38,False
ac0d76,United States,194.47,False
a7c6c6,United States,222.09,False
e4988c,Brazil,228.57,False
c012a5,Canada,220.13,False
a6f643,United States,8.75,True
e4988d,Brazil,195.74,False
a3336d,United States,48.68,False
a380e9,United States,124.71,False
3451d6,Spain,122.43,False
4bb265,Turkey,235.34,False
4bb263,Turkey,224.09,False
a70330,United States,43.52,False
ac011d,United States,278.72,False
aac136,United States,224.8,False
c1e51a,Canada,7.2,True
ac74f9,United States,154.51,False
adddd5,United States,267.52,False
a393ec,United States,51.88,False
4079cd,United Kingdom,227.05,False
ae17ef,United States,279.11,False
a3202f,United States,222.06,False
a5bc79,United States,0.0,True
a69367,United States,55.7,False
7cac47,Australia,89.12,False
7c6359,Australia,89.75,False
ac61bc,United States,171.65,False
ad2d61,United States,82.26,False
a3d0f5,United States,155.88,False
a7acd6,United States,116.35,False
ad81b9,United States,82.88,False
a45353,United States,268.26,False
aacd96,United States,190.49,False
020118,Morocco,81.19,False
400610,United Kingdom,230.87,False
c00bec,Canada,112.22,False
a4400d,United States,35.02,False
c00bf7,Canada,150.33,False
a20c96,United States,44.76,False
a70f9f,United States,44.32,False
a5cf8b,United States,223.39,False
3b9bff,France,121.5,False
a0c075,United States,284.96,False
a81001,United States,211.36,False
aa1aab,United States,192.62,False
8962e6,United Arab Emirates,257.65,False
ae4d2d,United States,0.0,True
a81005,United States,200.05,False
c1e511,Canada,6.69,True
ad477a,United States,35.33,False
c1e512,Canada,7.72,True
a5d68a,United States,220.97,False
a2c3cf,United States,34.39,False
acc4bc,United States,52.71,False
aaba77,United States,56.77,False
c00bdc,Canada,252.04,False
aa34d0,United States,41.27,False
ac5ada,United States,268.45,False
84bd16,Japan,91.8,False
aa842c,United States,242.72,False
a1e045,United States,280.59,False
020100,Morocco,145.27,False
4ca8fa,Ireland,220.46,False
a403d4,United States,57.16,False
a3a990,United States,184.93,False
a3dcd6,United States,234.75,False
a4c96c,United States,0.0,True
abe147,United States,180.43,False
a7bfa8,United States,63.79,False
400683,United Kingdom,243.15,False
a5cf41,United States,0.0,True
a523b1,United States,271.31,False
a919c1,United States,174.91,False
ae4d5a,United States,47.01,False
aaba83,United States,47.9,False
a7bfa0,United States,216.53,False
adddda,United States,74.35,False
4bb293,Turkey,257.6,False
4bb294,Turkey,243.54,False
a5d623,United States,200.26,False
a6f60a,United States,71.3,False
a69f49,United States,283.46,False
c038cc,Canada,78.11,False
ad7ad8,United States,37.1,False
ac148f,United States,278.77,False
ae4d4d,United States,36.97,False
aa9748,United States,45.16,False
a5cf3f,United States,224.08,False
a5cf3c,United States,139.72,False
a0f8cb,United States,232.22,False
a5d632,United States,119.4,False
ab19a7,United States,192.86,False
c82817,New Zealand,86.37,False
ac5afd,United States,200.47,False
c82834,New Zealand,199.64,False
a69f70,United States,172.98,False
c08866,Canada,232.82,False
c08863,Canada,256.31,False
c08861,Canada,267.34,False
acb1e5,United States,0.0,True
a5cf63,United States,42.18,False
c8281c,New Zealand,232.75,False
4bb273,Turkey,207.14,False
4bb274,Turkey,246.96,False
adddfc,United States,72.65,False
a08ec9,United States,60.75,False
7585e1,Philippines,203.62,False
c01ee6,Canada,198.93,False
c82827,New Zealand,29.33,False
ad2153,United States,103.96,False
a71654,United States,253.54,False
4867c3,Kingdom of the Netherlands,1.8,True
a4f0a4,United States,61.43,False
a15516,United States,3.86,True
4bb26c,Turkey,194.41,False
a68c54,United States,32.41,False
7585ea,Philippines,260.63,False
c01ebb,Canada,264.89,False
a5c31b,United States,200.94,False
ab19af,United States,54.57,False
c0751c,Canada,232.96,False
c0884f,Canada,194.82,False
a919b4,United States,52.02,False
a919b5,United States,111.32,False
c06e45,Canada,239.0,False
a8f9a0,United States,71.6,False
a4af7e,United States,72.55,False
a71648,United States,219.38,False
a643c8,United States,57.61,False
a81071,United States,34.85,False
a38201,United States,205.85,False
e49807,Brazil,87.55,False
c060fc,Canada,80.74,False
896401,United Arab Emirates,257.21,False
896408,United Arab Emirates,273.98,False
896407,United Arab Emirates,259.5,False
aa4945,United States,169.69,False
ad7b9d,United States,53.08,False
7c39f3,Australia,144.76,False
a0224c,United States,90.17,False
758773,Philippines,247.92,False
ade588,United States,133.3,False
758772,Philippines,221.67,False
a63e0d,United States,92.97,False
a65835,United States,174.45,False
c81530,New Zealand,52.29,False
a598d6,United States,62.21,False
a63e0b,United States,40.09,False
a07bfa,United States,50.63,False
0b4334,Guatemala,0.51,False
adde95,United States,201.16,False
a0cbd6,United States,151.25,False
ac2706,United States,284.53,False
a2886c,United States,186.35,False
0d831f,Venezuela,139.38,False
ab0730,United States,43.51,False
4004fe,United Kingdom,237.77,False
c82871,New Zealand,101.49,False
a4b5b6,United States,149.58,False
a21ed4,United States,6.69,True
a728c6,United States,227.46,False
a3a8ef,United States,74.21,False
a0f8f9,United States,11.32,True
a095f0,United States,3.6,True
a63e21,United States,51.65,False
0b4325,Guatemala,56.62,False
75872b,Philippines,139.11,False
aa718b,United States,136.5,False
a9f3ba,United States,31.28,False
a01b52,United States,29.84,False
a08efd,United States,265.2,False
a01b56,United States,194.64,False
a3e542,United States,136.08,False
a64529,United States,53.7,False
a03574,United States,0.0,True
a0d2a9,United States,28.29,False
a6583b,United States,277.1,False
a8c0d2,United States,128.23,False
a6a815,United States,206.02,False
a81030,United States,103.12,False
758723,Philippines,236.58,False
a345fb,United States,151.34,False
758722,Philippines,242.91,False
a32bf3,United States,238.55,False
c060bd,Canada,219.46,False
c060bf,Canada,228.05,False
c060be,Canada,268.13,False
ab8a03,United States,43.29,False
aae72c,United States,201.37,False
c060bb,Canada,219.14,False
a1559d,United States,42.2,False
c060ba,Canada,266.84,False
8411a4,Japan,254.19,False
a9ecba,United States,41.85,False
abb7b4,United States,35.73,False
ac6da4,United States,183.89,False
a0cbff,United States,193.07,False
a2be6d,United States,0.0,True
a32bf6,United States,0.0,False
a20bee,United States,55.01,False
a7f014,United States,57.11,False
4bb1a2,Turkey,224.58,False
a87cf9,United States,257.76,False
a9f3c0,United States,221.5,False
345292,Spain,149.66,False
a32bcb,United States,166.21,False
e4851b,Brazil,203.44,False
a68c9a,United States,32.22,False
a2b223,United States,189.85,False
a9ecd7,United States,40.26,False
abb7c7,United States,31.65,False
c060c5,Canada,226.46,False
a906f3,United States,193.55,False
aa21ef,United States,214.9,False
c060c4,Canada,243.72,False
c060c7,Canada,218.38,False
c06cfd,Canada,187.78,False
a1a56d,United States,260.53,False
c060c6,Canada,249.11,False
c060c0,Canada,210.63,False
c8288b,New Zealand,39.26,False
c060c3,Canada,93.66,False
a32be6,United States,260.78,False
a0cbdf,United States,57.11,False
a44bb3,United States,35.63,False
0b4362,Guatemala,63.81,False
a32bba,United States,264.39,False
a38e69,United States,200.95,False
a7f02d,United States,241.69,False
7cc60f,Australia,2.31,True
a345f0,United States,220.65,False
a37b45,United States,216.78,False
c8289f,New Zealand,59.86,False
34659a,Spain,235.09,False
aacd50,United States,193.96,False
a26e90,United States,66.86,False
a25b66,United States,210.75,False
394f05,France,230.19,False
a81041,United States,67.38,False
a25b47,United States,49.23,False
a40535,United States,18.12,False
7c39f5,Australia,1.29,True
7c39f6,Australia,179.95,False
a3e509,United States,215.53,False
a3a8ba,United States,50.42,True
02013d,Morocco,0.06,True
a33eda,United States,281.04,False
02013c,Morocco,213.64,False
a6e376,United States,249.33,False
ad4747,United States,193.63,False
a8102a,United States,2.83,True
ab9126,United States,53.41,False
